datetime,subject,source,mitre_tactic,report_desc,file_size_mb,evtx_info,eid,pid,process_name,ppid,parent_process_name,pipe_name,process_target,protocol,is_src,src_hostname,src_ip,src_port,dst_hostname,dst_ip,dst_port,timestamp_desc,raw
2022-08-05 22:54:47+00:00,ACC-10,evtx_Microsoft-Windows-Sysmon/Operational,Command and Control,Connection to C2,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;3,3,364,C:\Windows\SysWOW64\rundll32.exe,,,,,tcp,true,ACC-10.corp.net,172.17.11.184,51319,c-73-245-147-162.hsd1.fl.comcast.net,73.245.147.162,443,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>3</EventID>     <Version>5</Version>     <Level>4</Level>     <Task>3</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:54:47.328787000Z""/>     <EventRecordID>150030</EventRecordID>     <Correlation/>     <Execution ProcessID=""1428"" ThreadID=""1928""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-10.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:54:41.782</Data>     <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>     <Data Name=""ProcessId"">364</Data>     <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>     <Data Name=""User"">CORP\Joann.Sims</Data>     <Data Name=""Protocol"">tcp</Data>     <Data Name=""Initiated"">true</Data>     <Data Name=""SourceIsIpv6"">false</Data>     <Data Name=""SourceIp"">172.17.11.184</Data>     <Data Name=""SourceHostname"">ACC-10.corp.net</Data>     <Data Name=""SourcePort"">51319</Data>     <Data Name=""SourcePortName""/>     <Data Name=""DestinationIsIpv6"">false</Data>     <Data Name=""DestinationIp"">73.245.147.162</Data>     <Data Name=""DestinationHostname"">c-73-245-147-162.hsd1.fl.comcast.net</Data>     <Data Name=""DestinationPort"">443</Data>     <Data Name=""DestinationPortName"">https</Data>   </EventData> </Event> "
2022-08-05 22:55:34+00:00,ACC-10,evtx_Microsoft-Windows-Sysmon/Operational,Command and Control,Connection to C2,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;3,3,364,C:\Windows\SysWOW64\rundll32.exe,,,,,tcp,true,ACC-10.corp.net,172.17.11.184,51415,5-131.gtt-net.cz,82.144.131.5,443,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>3</EventID>     <Version>5</Version>     <Level>4</Level>     <Task>3</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:55:34.350333800Z""/>     <EventRecordID>150298</EventRecordID>     <Correlation/>     <Execution ProcessID=""1428"" ThreadID=""1928""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-10.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:55:28.658</Data>     <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>     <Data Name=""ProcessId"">364</Data>     <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>     <Data Name=""User"">CORP\Joann.Sims</Data>     <Data Name=""Protocol"">tcp</Data>     <Data Name=""Initiated"">true</Data>     <Data Name=""SourceIsIpv6"">false</Data>     <Data Name=""SourceIp"">172.17.11.184</Data>     <Data Name=""SourceHostname"">ACC-10.corp.net</Data>     <Data Name=""SourcePort"">51415</Data>     <Data Name=""SourcePortName""/>     <Data Name=""DestinationIsIpv6"">false</Data>     <Data Name=""DestinationIp"">82.144.131.5</Data>     <Data Name=""DestinationHostname"">5-131.gtt-net.cz</Data>     <Data Name=""DestinationPort"">443</Data>     <Data Name=""DestinationPortName"">https</Data>   </EventData> </Event> "
2022-08-05 22:55:34+00:00,ACC-10,evtx_Microsoft-Windows-Sysmon/Operational,Command and Control,Connection to C2,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;3,3,364,C:\Windows\SysWOW64\rundll32.exe,,,,,tcp,true,ACC-10.corp.net,172.17.11.184,51416,5-131.gtt-net.cz,82.144.131.5,443,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>3</EventID>     <Version>5</Version>     <Level>4</Level>     <Task>3</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:55:34.350333800Z""/>     <EventRecordID>150299</EventRecordID>     <Correlation/>     <Execution ProcessID=""1428"" ThreadID=""1928""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-10.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:55:28.727</Data>     <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>     <Data Name=""ProcessId"">364</Data>     <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>     <Data Name=""User"">CORP\Joann.Sims</Data>     <Data Name=""Protocol"">tcp</Data>     <Data Name=""Initiated"">true</Data>     <Data Name=""SourceIsIpv6"">false</Data>     <Data Name=""SourceIp"">172.17.11.184</Data>     <Data Name=""SourceHostname"">ACC-10.corp.net</Data>     <Data Name=""SourcePort"">51416</Data>     <Data Name=""SourcePortName""/>     <Data Name=""DestinationIsIpv6"">false</Data>     <Data Name=""DestinationIp"">82.144.131.5</Data>     <Data Name=""DestinationHostname"">5-131.gtt-net.cz</Data>     <Data Name=""DestinationPort"">443</Data>     <Data Name=""DestinationPortName"">https</Data>   </EventData> </Event> "
2022-08-05 22:56:20+00:00,ACC-10,evtx_Microsoft-Windows-Sysmon/Operational,Command and Control,Connection to C2,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;3,3,364,C:\Windows\SysWOW64\rundll32.exe,,,,,tcp,true,ACC-10.corp.net,172.17.11.184,51424,c-73-245-147-162.hsd1.fl.comcast.net,73.245.147.162,443,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>3</EventID>     <Version>5</Version>     <Level>4</Level>     <Task>3</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:56:20.627674600Z""/>     <EventRecordID>150383</EventRecordID>     <Correlation/>     <Execution ProcessID=""1428"" ThreadID=""1928""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-10.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:56:14.900</Data>     <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>     <Data Name=""ProcessId"">364</Data>     <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>     <Data Name=""User"">CORP\Joann.Sims</Data>     <Data Name=""Protocol"">tcp</Data>     <Data Name=""Initiated"">true</Data>     <Data Name=""SourceIsIpv6"">false</Data>     <Data Name=""SourceIp"">172.17.11.184</Data>     <Data Name=""SourceHostname"">ACC-10.corp.net</Data>     <Data Name=""SourcePort"">51424</Data>     <Data Name=""SourcePortName""/>     <Data Name=""DestinationIsIpv6"">false</Data>     <Data Name=""DestinationIp"">73.245.147.162</Data>     <Data Name=""DestinationHostname"">c-73-245-147-162.hsd1.fl.comcast.net</Data>     <Data Name=""DestinationPort"">443</Data>     <Data Name=""DestinationPortName"">https</Data>   </EventData> </Event> "
2022-08-05 22:56:22+00:00,ACC-10,evtx_Microsoft-Windows-Sysmon/Operational,Command and Control,Connection to C2,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;3,3,364,C:\Windows\SysWOW64\rundll32.exe,,,,,tcp,true,ACC-10.corp.net,172.17.11.184,51425,c-73-245-147-162.hsd1.fl.comcast.net,73.245.147.162,443,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>3</EventID>     <Version>5</Version>     <Level>4</Level>     <Task>3</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:56:22.166578600Z""/>     <EventRecordID>150384</EventRecordID>     <Correlation/>     <Execution ProcessID=""1428"" ThreadID=""1928""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-10.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:56:14.976</Data>     <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>     <Data Name=""ProcessId"">364</Data>     <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>     <Data Name=""User"">CORP\Joann.Sims</Data>     <Data Name=""Protocol"">tcp</Data>     <Data Name=""Initiated"">true</Data>     <Data Name=""SourceIsIpv6"">false</Data>     <Data Name=""SourceIp"">172.17.11.184</Data>     <Data Name=""SourceHostname"">ACC-10.corp.net</Data>     <Data Name=""SourcePort"">51425</Data>     <Data Name=""SourcePortName""/>     <Data Name=""DestinationIsIpv6"">false</Data>     <Data Name=""DestinationIp"">73.245.147.162</Data>     <Data Name=""DestinationHostname"">c-73-245-147-162.hsd1.fl.comcast.net</Data>     <Data Name=""DestinationPort"">443</Data>     <Data Name=""DestinationPortName"">https</Data>   </EventData> </Event> "
2022-08-05 22:56:56+00:00,ACC-10,evtx_Microsoft-Windows-Sysmon/Operational,Command and Control,Connection to C2,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;3,3,364,C:\Windows\SysWOW64\rundll32.exe,,,,,tcp,true,ACC-10.corp.net,172.17.11.184,51433,5-131.gtt-net.cz,82.144.131.5,443,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>3</EventID>     <Version>5</Version>     <Level>4</Level>     <Task>3</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:56:56.012790600Z""/>     <EventRecordID>150447</EventRecordID>     <Correlation/>     <Execution ProcessID=""1428"" ThreadID=""1928""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-10.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:56:50.420</Data>     <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>     <Data Name=""ProcessId"">364</Data>     <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>     <Data Name=""User"">CORP\Joann.Sims</Data>     <Data Name=""Protocol"">tcp</Data>     <Data Name=""Initiated"">true</Data>     <Data Name=""SourceIsIpv6"">false</Data>     <Data Name=""SourceIp"">172.17.11.184</Data>     <Data Name=""SourceHostname"">ACC-10.corp.net</Data>     <Data Name=""SourcePort"">51433</Data>     <Data Name=""SourcePortName""/>     <Data Name=""DestinationIsIpv6"">false</Data>     <Data Name=""DestinationIp"">82.144.131.5</Data>     <Data Name=""DestinationHostname"">5-131.gtt-net.cz</Data>     <Data Name=""DestinationPort"">443</Data>     <Data Name=""DestinationPortName"">https</Data>   </EventData> </Event> "
2022-08-05 22:56:58+00:00,ACC-10,evtx_Microsoft-Windows-Sysmon/Operational,Command and Control,Connection to C2,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;3,3,364,C:\Windows\SysWOW64\rundll32.exe,,,,,tcp,true,ACC-10.corp.net,172.17.11.184,51434,5-131.gtt-net.cz,82.144.131.5,443,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>3</EventID>     <Version>5</Version>     <Level>4</Level>     <Task>3</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:56:58.047946200Z""/>     <EventRecordID>150452</EventRecordID>     <Correlation/>     <Execution ProcessID=""1428"" ThreadID=""1928""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-10.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:56:50.481</Data>     <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>     <Data Name=""ProcessId"">364</Data>     <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>     <Data Name=""User"">CORP\Joann.Sims</Data>     <Data Name=""Protocol"">tcp</Data>     <Data Name=""Initiated"">true</Data>     <Data Name=""SourceIsIpv6"">false</Data>     <Data Name=""SourceIp"">172.17.11.184</Data>     <Data Name=""SourceHostname"">ACC-10.corp.net</Data>     <Data Name=""SourcePort"">51434</Data>     <Data Name=""SourcePortName""/>     <Data Name=""DestinationIsIpv6"">false</Data>     <Data Name=""DestinationIp"">82.144.131.5</Data>     <Data Name=""DestinationHostname"">5-131.gtt-net.cz</Data>     <Data Name=""DestinationPort"">443</Data>     <Data Name=""DestinationPortName"">https</Data>   </EventData> </Event> "
2022-08-05 22:57:28+00:00,ACC-10,evtx_Microsoft-Windows-Sysmon/Operational,Command and Control,Connection to C2,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;3,3,364,C:\Windows\SysWOW64\rundll32.exe,,,,,tcp,true,ACC-10.corp.net,172.17.11.184,51438,c-73-245-147-162.hsd1.fl.comcast.net,73.245.147.162,443,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>3</EventID>     <Version>5</Version>     <Level>4</Level>     <Task>3</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:57:28.723869800Z""/>     <EventRecordID>150503</EventRecordID>     <Correlation/>     <Execution ProcessID=""1428"" ThreadID=""1928""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-10.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:57:23.154</Data>     <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>     <Data Name=""ProcessId"">364</Data>     <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>     <Data Name=""User"">CORP\Joann.Sims</Data>     <Data Name=""Protocol"">tcp</Data>     <Data Name=""Initiated"">true</Data>     <Data Name=""SourceIsIpv6"">false</Data>     <Data Name=""SourceIp"">172.17.11.184</Data>     <Data Name=""SourceHostname"">ACC-10.corp.net</Data>     <Data Name=""SourcePort"">51438</Data>     <Data Name=""SourcePortName""/>     <Data Name=""DestinationIsIpv6"">false</Data>     <Data Name=""DestinationIp"">73.245.147.162</Data>     <Data Name=""DestinationHostname"">c-73-245-147-162.hsd1.fl.comcast.net</Data>     <Data Name=""DestinationPort"">443</Data>     <Data Name=""DestinationPortName"">https</Data>   </EventData> </Event> "
2022-08-05 22:57:29+00:00,ACC-10,evtx_Microsoft-Windows-Sysmon/Operational,Command and Control,Connection to C2,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;3,3,364,C:\Windows\SysWOW64\rundll32.exe,,,,,tcp,true,ACC-10.corp.net,172.17.11.184,51439,c-73-245-147-162.hsd1.fl.comcast.net,73.245.147.162,443,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>3</EventID>     <Version>5</Version>     <Level>4</Level>     <Task>3</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:57:29.980773800Z""/>     <EventRecordID>150508</EventRecordID>     <Correlation/>     <Execution ProcessID=""1428"" ThreadID=""1928""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-10.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:57:23.247</Data>     <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>     <Data Name=""ProcessId"">364</Data>     <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>     <Data Name=""User"">CORP\Joann.Sims</Data>     <Data Name=""Protocol"">tcp</Data>     <Data Name=""Initiated"">true</Data>     <Data Name=""SourceIsIpv6"">false</Data>     <Data Name=""SourceIp"">172.17.11.184</Data>     <Data Name=""SourceHostname"">ACC-10.corp.net</Data>     <Data Name=""SourcePort"">51439</Data>     <Data Name=""SourcePortName""/>     <Data Name=""DestinationIsIpv6"">false</Data>     <Data Name=""DestinationIp"">73.245.147.162</Data>     <Data Name=""DestinationHostname"">c-73-245-147-162.hsd1.fl.comcast.net</Data>     <Data Name=""DestinationPort"">443</Data>     <Data Name=""DestinationPortName"">https</Data>   </EventData> </Event> "
2022-08-05 22:58:02+00:00,ACC-10,evtx_Microsoft-Windows-Sysmon/Operational,Command and Control,Connection to C2,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;3,3,364,C:\Windows\SysWOW64\rundll32.exe,,,,,tcp,true,ACC-10.corp.net,172.17.11.184,51486,5-131.gtt-net.cz,82.144.131.5,443,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>3</EventID>     <Version>5</Version>     <Level>4</Level>     <Task>3</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:58:02.029380600Z""/>     <EventRecordID>150700</EventRecordID>     <Correlation/>     <Execution ProcessID=""1428"" ThreadID=""1928""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-10.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:57:56.155</Data>     <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>     <Data Name=""ProcessId"">364</Data>     <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>     <Data Name=""User"">CORP\Joann.Sims</Data>     <Data Name=""Protocol"">tcp</Data>     <Data Name=""Initiated"">true</Data>     <Data Name=""SourceIsIpv6"">false</Data>     <Data Name=""SourceIp"">172.17.11.184</Data>     <Data Name=""SourceHostname"">ACC-10.corp.net</Data>     <Data Name=""SourcePort"">51486</Data>     <Data Name=""SourcePortName""/>     <Data Name=""DestinationIsIpv6"">false</Data>     <Data Name=""DestinationIp"">82.144.131.5</Data>     <Data Name=""DestinationHostname"">5-131.gtt-net.cz</Data>     <Data Name=""DestinationPort"">443</Data>     <Data Name=""DestinationPortName"">https</Data>   </EventData> </Event> "
2022-08-05 22:58:06+00:00,ACC-10,evtx_Microsoft-Windows-Sysmon/Operational,Command and Control,Connection to C2,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;3,3,364,C:\Windows\SysWOW64\rundll32.exe,,,,,tcp,true,ACC-10.corp.net,172.17.11.184,51487,5-131.gtt-net.cz,82.144.131.5,443,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>3</EventID>     <Version>5</Version>     <Level>4</Level>     <Task>3</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:58:06.073943000Z""/>     <EventRecordID>150705</EventRecordID>     <Correlation/>     <Execution ProcessID=""1428"" ThreadID=""1928""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-10.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:57:59.918</Data>     <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>     <Data Name=""ProcessId"">364</Data>     <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>     <Data Name=""User"">CORP\Joann.Sims</Data>     <Data Name=""Protocol"">tcp</Data>     <Data Name=""Initiated"">true</Data>     <Data Name=""SourceIsIpv6"">false</Data>     <Data Name=""SourceIp"">172.17.11.184</Data>     <Data Name=""SourceHostname"">ACC-10.corp.net</Data>     <Data Name=""SourcePort"">51487</Data>     <Data Name=""SourcePortName""/>     <Data Name=""DestinationIsIpv6"">false</Data>     <Data Name=""DestinationIp"">82.144.131.5</Data>     <Data Name=""DestinationHostname"">5-131.gtt-net.cz</Data>     <Data Name=""DestinationPort"">443</Data>     <Data Name=""DestinationPortName"">https</Data>   </EventData> </Event> "
2022-08-05 22:59:02+00:00,ACC-10,evtx_Microsoft-Windows-Sysmon/Operational,Command and Control,Connection to C2,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;3,3,364,C:\Windows\SysWOW64\rundll32.exe,,,,,tcp,true,ACC-10.corp.net,172.17.11.184,51543,c-73-245-147-162.hsd1.fl.comcast.net,73.245.147.162,443,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>3</EventID>     <Version>5</Version>     <Level>4</Level>     <Task>3</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:59:02.180295800Z""/>     <EventRecordID>151049</EventRecordID>     <Correlation/>     <Execution ProcessID=""1428"" ThreadID=""1928""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-10.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:58:56.179</Data>     <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>     <Data Name=""ProcessId"">364</Data>     <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>     <Data Name=""User"">CORP\Joann.Sims</Data>     <Data Name=""Protocol"">tcp</Data>     <Data Name=""Initiated"">true</Data>     <Data Name=""SourceIsIpv6"">false</Data>     <Data Name=""SourceIp"">172.17.11.184</Data>     <Data Name=""SourceHostname"">ACC-10.corp.net</Data>     <Data Name=""SourcePort"">51543</Data>     <Data Name=""SourcePortName""/>     <Data Name=""DestinationIsIpv6"">false</Data>     <Data Name=""DestinationIp"">73.245.147.162</Data>     <Data Name=""DestinationHostname"">c-73-245-147-162.hsd1.fl.comcast.net</Data>     <Data Name=""DestinationPort"">443</Data>     <Data Name=""DestinationPortName"">https</Data>   </EventData> </Event> "
2022-08-05 22:59:04+00:00,ACC-10,evtx_Microsoft-Windows-Sysmon/Operational,Command and Control,Connection to C2,0.0,Microsoft-Windows-Sysmon/Operational;Microsoft-Windows-Sysmon;3,3,364,C:\Windows\SysWOW64\rundll32.exe,,,,,tcp,true,ACC-10.corp.net,172.17.11.184,51582,c-73-245-147-162.hsd1.fl.comcast.net,73.245.147.162,443,-,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">   <System>     <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>     <EventID>3</EventID>     <Version>5</Version>     <Level>4</Level>     <Task>3</Task>     <Opcode>0</Opcode>     <Keywords>0x8000000000000000</Keywords>     <TimeCreated SystemTime=""2022-08-05T22:59:04.491547000Z""/>     <EventRecordID>151093</EventRecordID>     <Correlation/>     <Execution ProcessID=""1428"" ThreadID=""1928""/>     <Channel>Microsoft-Windows-Sysmon/Operational</Channel>     <Computer>ACC-10.corp.net</Computer>     <Security UserID=""S-1-5-18""/>   </System>   <EventData>     <Data Name=""RuleName""/>     <Data Name=""UtcTime"">2022-08-05 22:58:58.860</Data>     <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>     <Data Name=""ProcessId"">364</Data>     <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>     <Data Name=""User"">CORP\Joann.Sims</Data>     <Data Name=""Protocol"">tcp</Data>     <Data Name=""Initiated"">true</Data>     <Data Name=""SourceIsIpv6"">false</Data>     <Data Name=""SourceIp"">172.17.11.184</Data>     <Data Name=""SourceHostname"">ACC-10.corp.net</Data>     <Data Name=""SourcePort"">51582</Data>     <Data Name=""SourcePortName""/>     <Data Name=""DestinationIsIpv6"">false</Data>     <Data Name=""DestinationIp"">73.245.147.162</Data>     <Data Name=""DestinationHostname"">c-73-245-147-162.hsd1.fl.comcast.net</Data>     <Data Name=""DestinationPort"">443</Data>     <Data Name=""DestinationPortName"">https</Data>   </EventData> </Event> "
